Date,Open,High,Low,Close,Adj Close,Volume,Percent_Change,Volume_Change
2022-05-24,653.530029296875,653.9199829101562,620.5700073242188,628.1599731445312,628.1599731445312,29697500,-4.038789040527813,0.21213906894519408
2022-05-25,623.8499755859375,669.3200073242188,623.010009765625,658.7999877929688,658.7999877929688,30713100,5.305102133367745,3.306732306409965
2022-05-26,661.4199829101562,718.6699829101562,653.6599731445312,707.72998046875,707.72998046875,35334400,6.54345567329524,13.078756113023005
2022-05-27,723.25,759.7999877929688,720.530029296875,759.6300048828125,759.6300048828125,29765000,4.78917428866239,-18.711238031244747
2022-05-31,773.8400268554688,778.7999877929688,734.22998046875,758.260009765625,758.260009765625,33971500,-2.0547064185357122,12.382438220272874
2022-06-01,755.1599731445312,771.97998046875,730.9199829101562,740.3699951171875,740.3699951171875,25749300,-1.9976468691174754,-31.931741833758597
2022-06-02,732.469970703125,792.6300048828125,726.2000122070312,775.0,775.0,31157700,5.487745715725811,17.35814902897197
2022-06-03,729.6799926757812,743.3900146484375,700.25,703.5499877929688,703.5499877929688,37348100,-3.71402250532078,16.574872617348667
2022-06-06,733.0599975585938,734.5999755859375,703.0499877929688,714.8400268554688,714.8400268554688,28068200,-2.548817919902069,-33.06197048617297
2022-06-07,702.0,719.989990234375,690.280029296875,716.6599731445312,716.6599731445312,24269500,2.0455967535352726,-15.652155998269436
2022-06-08,720.260009765625,749.8900146484375,717.530029296875,725.5999755859375,725.5999755859375,25403500,0.7359379823573375,4.463951817662926
2022-06-09,748.02001953125,766.6400146484375,717.97998046875,719.1199951171875,719.1199951171875,32163800,-4.018804178759194,21.018349821849412
2022-06-10,705.469970703125,718.5,683.739990234375,696.6900024414062,696.6900024414062,32512200,-1.2602403121834804,1.0715977386950182
2022-06-13,669.5,679.9000244140625,644.0499877929688,647.2100219726562,647.2100219726562,34255800,-3.444010023115096,5.089940973499374
2022-06-14,654.8599853515625,678.989990234375,635.2100219726562,662.6699829101562,662.6699829101562,32662900,1.1785651621483817,-4.876786813173362
2022-06-15,662.75,706.989990234375,654.4500122070312,699.0,699.0,39710600,5.1859799713877,17.747654278706438
2022-06-16,668.2100219726562,675.5,626.0800170898438,639.2999877929688,639.2999877929688,35796900,-4.5221390163783015,-10.93306962334728
2022-06-17,640.2999877929688,662.9099731445312,639.5900268554688,650.280029296875,650.280029296875,30810900,1.534729817044711,-16.182584734623127
2022-06-21,673.8099975585938,730.72998046875,673.0,711.1099853515625,711.1099853515625,40931000,5.245319087247546,24.72478072854316
2022-06-22,703.510009765625,740.5,701.47998046875,708.260009765625,708.260009765625,33702500,0.6706576588408342,-21.44796380090497
2022-06-23,713.719970703125,717.9500122070312,685.9099731445312,705.2100219726562,705.2100219726562,34734200,-1.2067254385671022,2.9702713751864174
2022-06-24,712.4099731445312,738.2000122070312,708.260009765625,737.1199951171875,737.1199951171875,31866500,3.352238731324586,-8.999105643857973
2022-06-27,748.0999755859375,756.2100219726562,727.7000122070312,734.760009765625,734.760009765625,29726100,-1.815554145981313,-7.200406376887658
2022-06-28,733.4500122070312,749.9099731445312,697.030029296875,697.989990234375,697.989990234375,30130400,-5.080305229126458,1.3418341608475215
2022-06-29,691.5,693.52001953125,666.8200073242188,685.469970703125,685.469970703125,27632400,-0.879692700570045,-9.040112331900229
2022-06-30,673.530029296875,688.3699951171875,656.5900268554688,673.4199829101562,673.4199829101562,31533500,-0.016341419843701743,12.371287678183517
2022-07-01,681.0,690.6900024414062,666.3599853515625,681.7899780273438,681.7899780273438,24781500,0.11586823696491111,-27.246131186570622
